Yıl,Ay,Gün,Tarih,İşlem Türü,Tutar,Harcama Kategorisi,Açıklama
2024,Ocak,10,2024-01-10,Banka Kartı,3134.98,Ulaşım,Toplu taşıma
2024,Mart,27,2024-03-27,Dijital Cüzdan,7470.97,Gıda,Market alışverişi
2024,Haziran,8,2024-06-08,Nakit,245.2,Giyim,Kıyafet
2024,Mart,22,2024-03-22,Banka Kartı,10041.79,Giyim,Kıyafet
2024,Haziran,14,2024-06-14,Banka Kartı,9061.06,Sağlık,Hastane
2024,Mayıs,13,2024-05-13,Nakit,7544.75,Sağlık,Doktor
2024,Ocak,4,2024-01-04,Banka Kartı,5888.13,Abonelikler,Yazılım
2024,Mart,24,2024-03-24,Banka Kartı,9629.73,Fatura,Elektrik
2024,Mart,3,2024-03-03,Nakit,8638.83,Fatura,Elektrik
2024,Haziran,11,2024-06-11,Banka Kartı,9648.45,Fatura,Elektrik
2024,Haziran,7,2024-06-07,Banka Kartı,8917.76,Abonelikler,Online hizmet
2024,Şubat,10,2024-02-10,Kredi Kartı,1652.71,Giyim,Ayakkabı
2024,Mart,2,2024-03-02,Dijital Cüzdan,4358.95,Giyim,Aksesuar
2024,Mart,24,2024-03-24,Banka Kartı,8464.7,Eğlence,Sinema
2024,Şubat,24,2024-02-24,Banka Kartı,7835.61,Giyim,Kıyafet
2024,Mayıs,26,2024-05-26,Banka Kartı,1.0,Gıda,Market alışverişi
2024,Şubat,10,2024-02-10,Kredi Kartı,6884.53,Eğlence,Sinema
2024,Haziran,27,2024-06-27,Banka Kartı,3991.64,Giyim,Ayakkabı
2024,Ocak,9,2024-01-09,Kredi Kartı,8746.13,Sağlık,İlaç
2024,Mayıs,22,2024-05-22,Dijital Cüzdan,9128.74,Gıda,Yemek
2024,Mart,13,2024-03-13,Kredi Kartı,5282.59,Ulaşım,Araç kiralama
2024,Ocak,23,2024-01-23,Banka Kartı,8091.45,Eğlence,Konser
2024,Mart,30,2024-03-30,Dijital Cüzdan,4466.08,Giyim,Ayakkabı
2024,Ocak,8,2024-01-08,Banka Kartı,7231.19,Ulaşım,Benzin
2024,Mart,28,2024-03-28,Nakit,7417.1,Gıda,Market alışverişi
2024,Şubat,11,2024-02-11,Banka Kartı,4358.09,Sağlık,İlaç
2024,Haziran,16,2024-06-16,Banka Kartı,4178.93,Ulaşım,Araç kiralama
2024,Şubat,26,2024-02-26,Kredi Kartı,4625.8,Sağlık,İlaç
2024,Mayıs,14,2024-05-14,Nakit,2639.74,Giyim,Ayakkabı
2024,Mart,9,2024-03-09,Banka Kartı,8185.08,Sağlık,Hastane
2024,Ocak,6,2024-01-06,Nakit,11636.36,Ulaşım,Araç kiralama
2024,Ocak,26,2024-01-26,Banka Kartı,1326.73,Ulaşım,Benzin
2024,Ocak,1,2024-01-01,Dijital Cüzdan,1620.23,Ulaşım,Benzin
2024,Nisan,18,2024-04-18,Dijital Cüzdan,3759.33,Sağlık,İlaç
2024,Mart,19,2024-03-19,Banka Kartı,7178.42,Gıda,Yemek
2024,Haziran,25,2024-06-25,Nakit,3076.27,Fatura,Su
2024,Ocak,12,2024-01-12,Nakit,3033.7,Fatura,Doğalgaz
2024,Mayıs,17,2024-05-17,Nakit,5763.28,Ulaşım,Benzin
2024,Mart,24,2024-03-24,Nakit,12763.47,Ulaşım,Benzin
2024,Ocak,25,2024-01-25,Banka Kartı,7224.0,Fatura,Elektrik
2024,Mart,9,2024-03-09,Nakit,9489.55,Gıda,Market alışverişi
2024,Ocak,8,2024-01-08,Nakit,5493.89,Sağlık,Hastane
2024,Mayıs,18,2024-05-18,Kredi Kartı,5347.97,Gıda,Market alışverişi
2024,Nisan,8,2024-04-08,Nakit,5354.89,Gıda,Restoran
2024,Şubat,21,2024-02-21,Dijital Cüzdan,1.0,Giyim,Kıyafet
2024,Mart,23,2024-03-23,Kredi Kartı,11993.6,Giyim,Kıyafet
2024,Nisan,18,2024-04-18,Nakit,4077.88,Eğlence,Etkinlik
2024,Mayıs,21,2024-05-21,Kredi Kartı,1.0,Gıda,Market alışverişi
2024,Şubat,12,2024-02-12,Nakit,4228.02,Sağlık,İlaç
2024,Haziran,9,2024-06-09,Nakit,1.0,Sağlık,Hastane
2024,Nisan,4,2024-04-04,Dijital Cüzdan,8512.52,Giyim,Ayakkabı
2024,Şubat,7,2024-02-07,Dijital Cüzdan,8337.36,Giyim,Aksesuar
2024,Haziran,29,2024-06-29,Nakit,5826.07,Giyim,Kıyafet
2024,Mart,21,2024-03-21,Banka Kartı,2835.77,Fatura,Su
2024,Şubat,1,2024-02-01,Dijital Cüzdan,4406.27,Giyim,Aksesuar
2024,Mart,10,2024-03-10,Banka Kartı,720.34,Giyim,Ayakkabı
2024,Mayıs,27,2024-05-27,Dijital Cüzdan,8532.78,Eğlence,Etkinlik
2024,Nisan,9,2024-04-09,Kredi Kartı,5084.37,Ulaşım,Toplu taşıma
2024,Mayıs,27,2024-05-27,Banka Kartı,7125.86,Fatura,Doğalgaz
2024,Mayıs,12,2024-05-12,Banka Kartı,7948.08,Giyim,Ayakkabı
2024,Şubat,26,2024-02-26,Nakit,2783.7,Ulaşım,Toplu taşıma
2024,Ocak,29,2024-01-29,Banka Kartı,4444.65,Eğlence,Konser
2024,Ocak,24,2024-01-24,Nakit,6450.37,Fatura,Su
2024,Ocak,13,2024-01-13,Dijital Cüzdan,6535.42,Abonelikler,Online hizmet
2024,Şubat,25,2024-02-25,Dijital Cüzdan,7573.72,Giyim,Kıyafet
2024,Mart,21,2024-03-21,Kredi Kartı,7685.5,Giyim,Aksesuar
2024,Haziran,27,2024-06-27,Kredi Kartı,4738.53,Fatura,Su
2024,Mayıs,23,2024-05-23,Kredi Kartı,6657.76,Fatura,Doğalgaz
2024,Mayıs,13,2024-05-13,Dijital Cüzdan,5650.95,Eğlence,Etkinlik
2024,Nisan,30,2024-04-30,Dijital Cüzdan,2842.51,Fatura,Elektrik
2024,Şubat,16,2024-02-16,Nakit,4225.92,Gıda,Market alışverişi
2024,Ocak,6,2024-01-06,Nakit,11110.96,Sağlık,Hastane
2024,Haziran,23,2024-06-23,Kredi Kartı,3804.42,Eğlence,Sinema
2024,Mart,31,2024-03-31,Kredi Kartı,5312.22,Ulaşım,Benzin
2024,Mayıs,12,2024-05-12,Dijital Cüzdan,3318.21,Giyim,Ayakkabı
2024,Mayıs,13,2024-05-13,Banka Kartı,2690.2,Abonelikler,Yazılım
2024,Haziran,21,2024-06-21,Nakit,1.0,Ulaşım,Benzin
2024,Nisan,4,2024-04-04,Nakit,186.91,Abonelikler,Online hizmet
2024,Mart,6,2024-03-06,Dijital Cüzdan,1468.78,Abonelikler,Yazılım
2024,Mayıs,27,2024-05-27,Banka Kartı,3801.64,Giyim,Ayakkabı
2024,Haziran,14,2024-06-14,Kredi Kartı,3909.57,Ulaşım,Toplu taşıma
2024,Mart,22,2024-03-22,Banka Kartı,7138.73,Sağlık,İlaç
2024,Haziran,20,2024-06-20,Kredi Kartı,3878.15,Giyim,Ayakkabı
2024,Nisan,30,2024-04-30,Dijital Cüzdan,2802.36,Fatura,Su
2024,Nisan,7,2024-04-07,Banka Kartı,4362.12,Fatura,Su
2024,Şubat,12,2024-02-12,Banka Kartı,3440.35,Giyim,Ayakkabı
2024,Haziran,4,2024-06-04,Nakit,3917.14,Gıda,Yemek
2024,Şubat,15,2024-02-15,Kredi Kartı,6002.07,Giyim,Aksesuar
2024,Haziran,28,2024-06-28,Banka Kartı,65.11,Giyim,Ayakkabı
2024,Mayıs,31,2024-05-31,Banka Kartı,2574.61,Eğlence,Etkinlik
2024,Ocak,20,2024-01-20,Kredi Kartı,8238.62,Ulaşım,Araç kiralama
2024,Şubat,16,2024-02-16,Kredi Kartı,6381.93,Eğlence,Sinema
2024,Mart,7,2024-03-07,Kredi Kartı,2152.2,Sağlık,Hastane
2024,Nisan,9,2024-04-09,Nakit,6274.93,Abonelikler,Yazılım
2024,Şubat,1,2024-02-01,Kredi Kartı,7351.6,Ulaşım,Araç kiralama
2024,Şubat,14,2024-02-14,Dijital Cüzdan,2363.68,Sağlık,Doktor
2024,Mayıs,13,2024-05-13,Dijital Cüzdan,502.47,Abonelikler,Online hizmet
2024,Ocak,17,2024-01-17,Nakit,2066.1,Gıda,Restoran
2024,Şubat,27,2024-02-27,Dijital Cüzdan,3958.35,Gıda,Market alışverişi
2024,Şubat,20,2024-02-20,Kredi Kartı,3325.18,Fatura,Su
2024,Mayıs,19,2024-05-19,Banka Kartı,422.98,Eğlence,Konser
2024,Mart,20,2024-03-20,Kredi Kartı,9699.79,Giyim,Ayakkabı
2024,Mart,29,2024-03-29,Banka Kartı,6932.99,Fatura,Su
2024,Mayıs,17,2024-05-17,Kredi Kartı,6365.35,Eğlence,Sinema
2024,Mart,21,2024-03-21,Kredi Kartı,4607.4,Ulaşım,Benzin
2024,Ocak,22,2024-01-22,Nakit,7688.28,Fatura,Doğalgaz
2024,Şubat,24,2024-02-24,Banka Kartı,3490.85,Ulaşım,Araç kiralama
2024,Ocak,22,2024-01-22,Kredi Kartı,6160.0,Sağlık,Hastane
2024,Ocak,6,2024-01-06,Banka Kartı,972.56,Eğlence,Konser
2024,Mayıs,12,2024-05-12,Kredi Kartı,4858.14,Sağlık,Hastane
2024,Nisan,14,2024-04-14,Dijital Cüzdan,4720.35,Ulaşım,Toplu taşıma
2024,Mart,22,2024-03-22,Banka Kartı,2559.02,Fatura,Doğalgaz
2024,Haziran,5,2024-06-05,Dijital Cüzdan,9130.11,Ulaşım,Benzin
2024,Nisan,1,2024-04-01,Nakit,4388.47,Gıda,Yemek
2024,Mayıs,28,2024-05-28,Banka Kartı,5687.66,Ulaşım,Benzin
2024,Şubat,2,2024-02-02,Banka Kartı,4239.66,Eğlence,Etkinlik
2024,Şubat,3,2024-02-03,Nakit,633.27,Ulaşım,Toplu taşıma
2024,Haziran,5,2024-06-05,Kredi Kartı,1.0,Eğlence,Konser
2024,Mayıs,31,2024-05-31,Nakit,1591.63,Abonelikler,Yazılım
2024,Ocak,20,2024-01-20,Dijital Cüzdan,6229.03,Fatura,Su
2024,Nisan,30,2024-04-30,Nakit,3035.0,Eğlence,Etkinlik
2024,Mayıs,29,2024-05-29,Nakit,2499.34,Giyim,Ayakkabı
2024,Mart,8,2024-03-08,Banka Kartı,1567.91,Ulaşım,Toplu taşıma
2024,Mart,7,2024-03-07,Nakit,7726.97,Ulaşım,Araç kiralama
2024,Ocak,8,2024-01-08,Dijital Cüzdan,6854.19,Ulaşım,Araç kiralama
2024,Nisan,4,2024-04-04,Banka Kartı,1529.87,Fatura,Doğalgaz
2024,Ocak,14,2024-01-14,Kredi Kartı,1829.76,Fatura,Elektrik
2024,Mayıs,16,2024-05-16,Banka Kartı,6623.2,Ulaşım,Araç kiralama
2024,Haziran,23,2024-06-23,Dijital Cüzdan,3800.26,Ulaşım,Araç kiralama
2024,Mayıs,19,2024-05-19,Nakit,7281.67,Giyim,Kıyafet
2024,Mayıs,1,2024-05-01,Dijital Cüzdan,7537.34,Abonelikler,Dergi
2024,Ocak,29,2024-01-29,Kredi Kartı,4561.85,Eğlence,Konser
2024,Ocak,10,2024-01-10,Banka Kartı,3689.96,Gıda,Restoran
2024,Haziran,23,2024-06-23,Dijital Cüzdan,6880.67,Fatura,Elektrik
2024,Ocak,12,2024-01-12,Kredi Kartı,3681.54,Abonelikler,Online hizmet
2024,Şubat,29,2024-02-29,Banka Kartı,3959.33,Fatura,Su
2024,Haziran,20,2024-06-20,Banka Kartı,2186.53,Sağlık,İlaç
2024,Ocak,26,2024-01-26,Banka Kartı,1337.86,Gıda,Restoran
2024,Nisan,17,2024-04-17,Nakit,7791.96,Abonelikler,Yazılım
2024,Nisan,27,2024-04-27,Nakit,10585.75,Ulaşım,Araç kiralama
2024,Nisan,17,2024-04-17,Banka Kartı,8575.5,Ulaşım,Benzin
2024,Ocak,23,2024-01-23,Dijital Cüzdan,6024.32,Gıda,Restoran
2024,Nisan,13,2024-04-13,Dijital Cüzdan,331.01,Fatura,Su
2024,Nisan,20,2024-04-20,Nakit,5330.64,Fatura,Su
2024,Haziran,4,2024-06-04,Banka Kartı,5796.0,Gıda,Market alışverişi
2024,Ocak,31,2024-01-31,Banka Kartı,1.0,Fatura,Su
2024,Mayıs,23,2024-05-23,Kredi Kartı,4268.49,Ulaşım,Araç kiralama
2024,Ocak,10,2024-01-10,Dijital Cüzdan,9814.44,Eğlence,Etkinlik
2024,Mayıs,4,2024-05-04,Kredi Kartı,1098.35,Eğlence,Konser
2024,Mart,10,2024-03-10,Banka Kartı,7875.39,Ulaşım,Toplu taşıma
2024,Şubat,7,2024-02-07,Nakit,1044.28,Gıda,Market alışverişi
2024,Haziran,11,2024-06-11,Nakit,1.0,Eğlence,Etkinlik
2024,Ocak,22,2024-01-22,Dijital Cüzdan,5404.15,Gıda,Restoran
2024,Mart,31,2024-03-31,Banka Kartı,3449.49,Ulaşım,Toplu taşıma
2024,Mart,8,2024-03-08,Nakit,949.54,Gıda,Market alışverişi
2024,Haziran,15,2024-06-15,Banka Kartı,3699.91,Sağlık,İlaç
2024,Şubat,11,2024-02-11,Banka Kartı,5651.17,Eğlence,Etkinlik
2024,Haziran,2,2024-06-02,Dijital Cüzdan,568.78,Fatura,Su
2024,Ocak,13,2024-01-13,Nakit,6090.21,Abonelikler,Dergi
2024,Nisan,17,2024-04-17,Banka Kartı,1.0,Gıda,Yemek
2024,Mart,23,2024-03-23,Nakit,7274.46,Fatura,Elektrik
2024,Şubat,28,2024-02-28,Kredi Kartı,5990.95,Giyim,Aksesuar
2024,Mart,24,2024-03-24,Banka Kartı,5570.25,Sağlık,Hastane
2024,Şubat,14,2024-02-14,Dijital Cüzdan,7773.74,Gıda,Yemek
2024,Ocak,7,2024-01-07,Dijital Cüzdan,8773.46,Abonelikler,Dergi
2024,Mayıs,4,2024-05-04,Kredi Kartı,7091.33,Ulaşım,Araç kiralama
2024,Nisan,25,2024-04-25,Kredi Kartı,5898.6,Sağlık,İlaç
2024,Mart,24,2024-03-24,Dijital Cüzdan,6216.67,Sağlık,Doktor
2024,Nisan,21,2024-04-21,Kredi Kartı,5817.89,Ulaşım,Araç kiralama
2024,Mart,27,2024-03-27,Nakit,3440.47,Ulaşım,Benzin
2024,Nisan,10,2024-04-10,Nakit,71.47,Ulaşım,Benzin
2024,Mart,21,2024-03-21,Nakit,8831.18,Eğlence,Konser
2024,Ocak,1,2024-01-01,Kredi Kartı,7342.5,Sağlık,Hastane
2024,Nisan,29,2024-04-29,Dijital Cüzdan,1.0,Fatura,Su
2024,Nisan,8,2024-04-08,Kredi Kartı,5037.06,Ulaşım,Toplu taşıma
2024,Ocak,1,2024-01-01,Dijital Cüzdan,5062.16,Giyim,Ayakkabı
2024,Mart,19,2024-03-19,Nakit,6811.5,Giyim,Ayakkabı
2024,Şubat,6,2024-02-06,Kredi Kartı,1.0,Ulaşım,Benzin
2024,Haziran,28,2024-06-28,Nakit,11366.44,Abonelikler,Yazılım
2024,Nisan,3,2024-04-03,Kredi Kartı,9460.63,Fatura,Elektrik
2024,Şubat,8,2024-02-08,Kredi Kartı,3898.35,Giyim,Ayakkabı
2024,Şubat,20,2024-02-20,Kredi Kartı,1660.89,Sağlık,Doktor
2024,Şubat,15,2024-02-15,Nakit,5575.34,Fatura,Elektrik
2024,Ocak,31,2024-01-31,Dijital Cüzdan,6848.69,Ulaşım,Araç kiralama
2024,Nisan,12,2024-04-12,Banka Kartı,6178.8,Ulaşım,Benzin
2024,Mayıs,22,2024-05-22,Dijital Cüzdan,2282.49,Abonelikler,Online hizmet
2024,Şubat,11,2024-02-11,Kredi Kartı,3093.07,Gıda,Restoran
2024,Haziran,2,2024-06-02,Nakit,5439.5,Gıda,Market alışverişi
2024,Mayıs,20,2024-05-20,Kredi Kartı,3278.92,Sağlık,Doktor
2024,Haziran,25,2024-06-25,Kredi Kartı,10417.1,Gıda,Yemek
2024,Nisan,16,2024-04-16,Banka Kartı,5495.04,Sağlık,İlaç
2024,Mart,9,2024-03-09,Nakit,1309.26,Sağlık,İlaç
2024,Mart,16,2024-03-16,Nakit,2461.19,Eğlence,Konser
2024,Ocak,4,2024-01-04,Nakit,6548.39,Eğlence,Etkinlik
2024,Ocak,9,2024-01-09,Nakit,3082.0,Giyim,Ayakkabı
2024,Şubat,4,2024-02-04,Kredi Kartı,67.28,Ulaşım,Araç kiralama
2024,Ocak,5,2024-01-05,Nakit,5242.74,Sağlık,Hastane
2024,Nisan,27,2024-04-27,Kredi Kartı,6336.04,Ulaşım,Araç kiralama
2024,Mart,3,2024-03-03,Nakit,5596.96,Ulaşım,Benzin
2024,Ocak,7,2024-01-07,Nakit,7488.01,Abonelikler,Yazılım
2024,Mart,8,2024-03-08,Banka Kartı,5585.62,Eğlence,Konser
2024,Ocak,8,2024-01-08,Dijital Cüzdan,3159.05,Gıda,Restoran
2024,Mayıs,10,2024-05-10,Dijital Cüzdan,2877.99,Ulaşım,Araç kiralama
2024,Mart,11,2024-03-11,Nakit,1197.04,Giyim,Aksesuar
2024,Ocak,11,2024-01-11,Banka Kartı,11795.49,Gıda,Market alışverişi
2024,Nisan,20,2024-04-20,Banka Kartı,10616.85,Abonelikler,Yazılım
2024,Ocak,24,2024-01-24,Kredi Kartı,4857.17,Giyim,Ayakkabı
2024,Haziran,10,2024-06-10,Dijital Cüzdan,6474.03,Ulaşım,Toplu taşıma
2024,Haziran,25,2024-06-25,Banka Kartı,3993.52,Gıda,Restoran
2024,Ocak,22,2024-01-22,Nakit,2470.02,Eğlence,Etkinlik
2024,Haziran,22,2024-06-22,Kredi Kartı,1053.39,Ulaşım,Toplu taşıma
2024,Ocak,9,2024-01-09,Banka Kartı,5368.28,Abonelikler,Dergi
2024,Ocak,20,2024-01-20,Kredi Kartı,4625.91,Eğlence,Etkinlik
2024,Nisan,26,2024-04-26,Nakit,9252.96,Ulaşım,Benzin
2024,Mayıs,28,2024-05-28,Kredi Kartı,7184.64,Eğlence,Konser
2024,Mart,2,2024-03-02,Banka Kartı,2314.1,Abonelikler,Online hizmet
2024,Şubat,12,2024-02-12,Nakit,9206.54,Eğlence,Etkinlik
2024,Ocak,30,2024-01-30,Nakit,7070.23,Giyim,Aksesuar
2024,Nisan,27,2024-04-27,Banka Kartı,719.14,Gıda,Restoran
2024,Haziran,9,2024-06-09,Dijital Cüzdan,1.0,Eğlence,Sinema
2024,Nisan,9,2024-04-09,Dijital Cüzdan,7925.61,Fatura,Elektrik
2024,Haziran,25,2024-06-25,Nakit,1516.16,Abonelikler,Online hizmet
2024,Nisan,4,2024-04-04,Nakit,4078.99,Sağlık,Hastane
2024,Şubat,21,2024-02-21,Kredi Kartı,6387.04,Abonelikler,Dergi
2024,Nisan,21,2024-04-21,Nakit,2368.02,Sağlık,Hastane
2024,Mayıs,12,2024-05-12,Dijital Cüzdan,3476.31,Fatura,Su
2024,Nisan,16,2024-04-16,Nakit,11655.7,Giyim,Ayakkabı
2024,Nisan,29,2024-04-29,Dijital Cüzdan,1.0,Giyim,Kıyafet
2024,Haziran,19,2024-06-19,Banka Kartı,6911.45,Giyim,Aksesuar
2024,Mayıs,2,2024-05-02,Nakit,3090.13,Gıda,Restoran
2024,Mart,14,2024-03-14,Kredi Kartı,3476.16,Eğlence,Konser
2024,Mayıs,6,2024-05-06,Banka Kartı,8602.56,Giyim,Ayakkabı
2024,Haziran,26,2024-06-26,Kredi Kartı,927.62,Ulaşım,Toplu taşıma
2024,Mayıs,17,2024-05-17,Dijital Cüzdan,6665.32,Sağlık,Doktor
2024,Mayıs,1,2024-05-01,Nakit,1.0,Giyim,Ayakkabı
2024,Ocak,5,2024-01-05,Kredi Kartı,11075.57,Fatura,Elektrik
2024,Şubat,7,2024-02-07,Banka Kartı,4639.94,Giyim,Kıyafet
2024,Mart,27,2024-03-27,Nakit,4728.77,Sağlık,Doktor
2024,Mayıs,23,2024-05-23,Dijital Cüzdan,4740.66,Fatura,Su
2024,Ocak,1,2024-01-01,Dijital Cüzdan,6674.08,Ulaşım,Toplu taşıma
2024,Haziran,16,2024-06-16,Dijital Cüzdan,1.0,Sağlık,İlaç
2024,Şubat,17,2024-02-17,Kredi Kartı,1.0,Abonelikler,Yazılım
2024,Ocak,18,2024-01-18,Kredi Kartı,8892.67,Sağlık,Hastane
2024,Mart,23,2024-03-23,Nakit,6921.32,Abonelikler,Dergi
2024,Mayıs,18,2024-05-18,Kredi Kartı,7713.07,Giyim,Kıyafet
2024,Şubat,14,2024-02-14,Nakit,9926.79,Fatura,Su
2024,Haziran,26,2024-06-26,Dijital Cüzdan,1907.72,Eğlence,Konser
2024,Haziran,28,2024-06-28,Nakit,6661.29,Eğlence,Konser
2024,Ocak,9,2024-01-09,Nakit,6492.56,Ulaşım,Araç kiralama
2024,Şubat,19,2024-02-19,Kredi Kartı,7541.7,Abonelikler,Dergi
2024,Ocak,9,2024-01-09,Nakit,926.37,Eğlence,Konser
2024,Ocak,1,2024-01-01,Banka Kartı,761.98,Abonelikler,Dergi
2024,Nisan,11,2024-04-11,Banka Kartı,7018.27,Abonelikler,Dergi
2024,Nisan,19,2024-04-19,Banka Kartı,6177.9,Giyim,Aksesuar
2024,Mayıs,21,2024-05-21,Banka Kartı,6979.73,Giyim,Kıyafet
2024,Şubat,8,2024-02-08,Kredi Kartı,1546.4,Abonelikler,Online hizmet
2024,Mart,11,2024-03-11,Nakit,3457.32,Giyim,Aksesuar
2024,Ocak,22,2024-01-22,Banka Kartı,5365.55,Gıda,Yemek
2024,Mart,24,2024-03-24,Nakit,2228.24,Gıda,Yemek
2024,Ocak,12,2024-01-12,Nakit,4528.53,Giyim,Aksesuar
2024,Mayıs,26,2024-05-26,Kredi Kartı,5791.57,Giyim,Aksesuar
2024,Şubat,4,2024-02-04,Nakit,3788.22,Giyim,Ayakkabı
2024,Ocak,16,2024-01-16,Banka Kartı,3627.35,Fatura,Elektrik
2024,Haziran,28,2024-06-28,Nakit,6341.24,Sağlık,Hastane
2024,Ocak,15,2024-01-15,Kredi Kartı,11690.9,Gıda,Yemek
2024,Nisan,18,2024-04-18,Kredi Kartı,9067.29,Sağlık,İlaç
2024,Şubat,3,2024-02-03,Dijital Cüzdan,8493.65,Eğlence,Sinema
2024,Şubat,20,2024-02-20,Nakit,4321.02,Giyim,Kıyafet
2024,Ocak,14,2024-01-14,Kredi Kartı,3579.07,Abonelikler,Yazılım
2024,Şubat,9,2024-02-09,Dijital Cüzdan,3709.25,Fatura,Su
2024,Ocak,20,2024-01-20,Kredi Kartı,4617.36,Sağlık,Doktor
2024,Ocak,25,2024-01-25,Nakit,4845.59,Giyim,Ayakkabı
2024,Ocak,7,2024-01-07,Banka Kartı,5566.73,Gıda,Restoran
2024,Mayıs,10,2024-05-10,Banka Kartı,1.0,Sağlık,İlaç
2024,Mart,6,2024-03-06,Nakit,7536.86,Sağlık,Hastane
2024,Nisan,8,2024-04-08,Banka Kartı,2224.26,Abonelikler,Online hizmet
2024,Mayıs,11,2024-05-11,Nakit,6365.09,Sağlık,Hastane
2024,Mart,12,2024-03-12,Dijital Cüzdan,11163.4,Giyim,Kıyafet
2024,Ocak,2,2024-01-02,Kredi Kartı,103.6,Gıda,Market alışverişi
2024,Ocak,15,2024-01-15,Banka Kartı,1.0,Gıda,Yemek
2024,Haziran,24,2024-06-24,Nakit,8552.86,Ulaşım,Araç kiralama
2024,Şubat,3,2024-02-03,Dijital Cüzdan,4150.13,Giyim,Ayakkabı
2024,Mart,20,2024-03-20,Kredi Kartı,6920.23,Eğlence,Etkinlik
2024,Nisan,11,2024-04-11,Banka Kartı,9284.59,Fatura,Doğalgaz
2024,Mayıs,24,2024-05-24,Banka Kartı,5039.75,Gıda,Market alışverişi
2024,Nisan,22,2024-04-22,Dijital Cüzdan,3542.32,Ulaşım,Toplu taşıma
2024,Mayıs,25,2024-05-25,Banka Kartı,2441.7,Fatura,Elektrik
2024,Haziran,26,2024-06-26,Nakit,7557.35,Abonelikler,Yazılım
2024,Mart,11,2024-03-11,Kredi Kartı,3797.32,Sağlık,Doktor
2024,Nisan,26,2024-04-26,Kredi Kartı,5059.93,Sağlık,Doktor
2024,Ocak,4,2024-01-04,Kredi Kartı,7058.28,Fatura,Doğalgaz
2024,Nisan,12,2024-04-12,Nakit,2747.71,Ulaşım,Toplu taşıma
2024,Nisan,2,2024-04-02,Kredi Kartı,6303.13,Ulaşım,Araç kiralama
2024,Şubat,25,2024-02-25,Kredi Kartı,6954.01,Gıda,Yemek
2024,Nisan,1,2024-04-01,Nakit,6565.17,Sağlık,İlaç
2024,Mayıs,7,2024-05-07,Nakit,3183.09,Abonelikler,Online hizmet
2024,Haziran,23,2024-06-23,Nakit,2138.8,Giyim,Aksesuar
2024,Nisan,25,2024-04-25,Kredi Kartı,6126.41,Ulaşım,Toplu taşıma
2024,Nisan,8,2024-04-08,Kredi Kartı,3746.24,Eğlence,Etkinlik
2024,Haziran,2,2024-06-02,Dijital Cüzdan,321.68,Sağlık,Doktor
2024,Mayıs,12,2024-05-12,Banka Kartı,2698.2,Giyim,Aksesuar
2024,Nisan,11,2024-04-11,Dijital Cüzdan,8457.43,Giyim,Aksesuar
2024,Mayıs,31,2024-05-31,Nakit,3557.95,Gıda,Restoran
2024,Şubat,8,2024-02-08,Dijital Cüzdan,4525.6,Giyim,Aksesuar
2024,Haziran,4,2024-06-04,Kredi Kartı,3455.92,Giyim,Kıyafet
2024,Nisan,21,2024-04-21,Kredi Kartı,7395.46,Fatura,Doğalgaz
2024,Mart,21,2024-03-21,Kredi Kartı,4232.31,Fatura,Elektrik
2024,Mart,29,2024-03-29,Nakit,4804.42,Giyim,Ayakkabı
2024,Mart,29,2024-03-29,Kredi Kartı,3098.49,Giyim,Kıyafet
2024,Ocak,12,2024-01-12,Kredi Kartı,8661.37,Fatura,Su
2024,Mayıs,9,2024-05-09,Dijital Cüzdan,1352.25,Gıda,Market alışverişi
2024,Mart,17,2024-03-17,Kredi Kartı,7711.37,Gıda,Restoran
2024,Haziran,18,2024-06-18,Kredi Kartı,2489.69,Gıda,Market alışverişi
2024,Mart,21,2024-03-21,Dijital Cüzdan,7357.77,Eğlence,Konser
2024,Haziran,24,2024-06-24,Nakit,8582.59,Giyim,Ayakkabı
2024,Mayıs,16,2024-05-16,Kredi Kartı,4607.71,Fatura,Elektrik
2024,Haziran,18,2024-06-18,Banka Kartı,4888.28,Giyim,Ayakkabı
2024,Mart,26,2024-03-26,Kredi Kartı,1938.29,Sağlık,Doktor
2024,Nisan,18,2024-04-18,Dijital Cüzdan,8073.14,Giyim,Aksesuar
2024,Haziran,15,2024-06-15,Banka Kartı,6159.83,Giyim,Kıyafet
2024,Nisan,18,2024-04-18,Kredi Kartı,3825.03,Eğlence,Etkinlik
2024,Mart,21,2024-03-21,Banka Kartı,1169.28,Fatura,Elektrik
2024,Şubat,29,2024-02-29,Kredi Kartı,5125.07,Abonelikler,Dergi
2024,Haziran,10,2024-06-10,Dijital Cüzdan,2019.5,Ulaşım,Benzin
2024,Haziran,8,2024-06-08,Kredi Kartı,1647.33,Gıda,Yemek
2024,Haziran,5,2024-06-05,Nakit,4231.07,Giyim,Ayakkabı
2024,Ocak,8,2024-01-08,Banka Kartı,14252.27,Ulaşım,Toplu taşıma
2024,Mayıs,24,2024-05-24,Banka Kartı,8111.56,Giyim,Ayakkabı
2024,Nisan,5,2024-04-05,Nakit,3871.91,Giyim,Aksesuar
2024,Ocak,6,2024-01-06,Nakit,7256.1,Ulaşım,Benzin
2024,Nisan,14,2024-04-14,Kredi Kartı,6906.35,Gıda,Restoran
2024,Mart,23,2024-03-23,Nakit,5284.53,Ulaşım,Benzin
2024,Mayıs,3,2024-05-03,Kredi Kartı,2264.9,Fatura,Su
